log_returns_1,log_returns_5,log_returns_10,log_returns_25,log_returns_50,log_returns_100,target
-0.012869710410647313,0.007569499818274009,0.07202755054879406,0.08266229914878263,0.014534337357055125,0.062497893400413465,0.06445805073052002
0.004121399614250976,0.02447739486475857,0.06680036896428343,0.07762827775881041,0.0031862082994824365,0.10250304858588562,0.04232297409952486
0.01170908275942837,0.06320560852660348,0.06775823414509138,0.04977784493522694,-0.010335523744203604,0.09328566376310136,0.004552625618488096
0.008463711977605164,0.04215148729308387,0.03984590854719978,0.041797128678461457,-0.033442906200587326,0.08735007301318934,-0.002305578745884099
-0.0038549841223631384,0.065763036777266,0.05263903559500981,0.0020133620784890016,-0.030886176033437362,0.06799078167940249,-0.01312400118225635
0.004038184635836952,0.06445805073052002,0.06031081824407377,-0.012027159502792421,-0.04264758239850796,0.09986447629805009,-0.004147232486446368
0.042849613276095946,0.04232297409952486,0.058348399792081056,0.001647296062082561,-0.05053192562182341,0.14105931557575527,0.016025425692556123
-0.009345038474091101,0.004552625618488096,0.02854618190636153,-0.041751114447214674,-0.08551277168724242,0.07226352035507412,0.023993556287873655
0.03207526146178726,-0.002305578745884099,0.04163654311061458,-0.05535729624399223,-0.07616773321315132,0.06531324310648416,0.04394212185649876
-0.0051599701691091085,-0.01312400118225635,0.01599761823141525,-0.09024497167167227,-0.12016621284951046,0.04265253627515565,0.029121619413671626
-0.018096891995158,-0.004147232486446368,0.02115758840052453,-0.0941382508131712,-0.11694272663179067,0.06960198639289691,0.025304820886970916
0.005079264795058915,0.016025425692556123,0.01464206043649534,-0.07301449309423609,-0.09439751475922734,0.08737712806352889,-0.001383365256060755
-0.01620324283846322,0.023993556287873655,0.01060049895143534,-0.06701071028296031,-0.07131662351645138,0.09794313769128407,-0.013393057336438136
0.021256839025415118,0.04394212185649876,0.04563991513359292,-0.04577624468204828,-0.040400385966451326,0.10603500404847264,0.0016977932770942702
0.003816798526700811,0.029121619413671626,0.02166522153896146,-0.062212010026900494,-0.06369294328534351,0.08237989063027647,-0.0074563978747101654
0.0020757661838445253,0.025304820886970916,0.014781981086435001,-0.0656589176671943,-0.09970075667707236,0.11007664992062594,-0.01052283980053587
0.013047395390376483,-0.001383365256060755,-0.005197516898029071,-0.0642275275104339,-0.10082040843680408,0.10800088373678148,-0.003814151641968305
0.003745322730161892,-0.013393057336438136,-0.04197394549773799,-0.06010241468017053,-0.10549318312700999,0.09557373956802655,-0.028580888161299844
0.0064363365825879535,0.0016977932770942702,-0.04199090172523706,-0.05662879250681312,-0.09493641788631271,0.08091808417396987,-0.043688695002331274
0.0,-0.0074563978747101654,-0.07974729293019248,-0.059116810966604726,-0.09299983365832239,0.10306174178457284,-0.07229089505548227
-0.024612419959187143,-0.01052283980053587,-0.09764279863383693,-0.04913633246978297,-0.09727056710152861,0.09695112087630083,-0.08711995883330102
