log_returns_1,log_returns_5,log_returns_10,log_returns_25,log_returns_50,log_returns_100,target
-0.003133994986589282,-0.020055262038897223,-0.048013882519366016,-0.004018988692380323,-0.02331107886844711,0.06989515911252009,-0.027958620480468845
0.0014827490597953132,-0.02675000093370017,-0.05767554464862681,-0.011941811450590154,-0.036025276121881465,0.08991540489368935,-0.030925543714926614
-0.006661068955066495,-0.03499668590957091,-0.05433319387666542,-0.007895229523869812,-0.05541681327112354,0.08076135664445859,-0.019336507967094536
-0.00035143713043934494,-0.030846956226610364,-0.03651319800613005,0.002692639839417966,-0.04815358858039393,0.08731728971129281,-0.005666241779519713
-0.011391510026597529,-0.03037719690470623,-0.047260521129488586,-0.005055691577511801,-0.05006210751405467,0.049110185320198965,-0.01688332422478245
-0.009828733881392283,-0.027958620480468845,-0.05090233053450894,0.0060762317673092245,-0.05567765490233931,0.03274675621860799,-0.022943710054040056
-0.006763935916075266,-0.030925543714926614,-0.027756447272528833,0.01861288652677424,-0.043703326328098015,0.04372641588005615,0.0031690964423978668
-0.0025113392721059355,-0.019336507967094536,-0.003043962453805436,0.030684918974750362,-0.019216178263562003,0.09751013540630006,0.016292545513289028
0.00011832219146483563,-0.005666241779519713,0.012844617772306771,0.026823152907124666,-0.033968879171950225,0.10690352056637697,0.01851085955182628
-0.00897293360236021,-0.01688332422478245,0.03663719745343102,0.024802264560898544,-0.03896518498937482,0.10022430005700851,0.05352052167821343
-0.012795657115850026,-0.022943710054040056,0.045610131055791245,0.01610550532418074,-0.04517645437105569,0.13523858374130407,0.06855384110983136
0.004825099831756673,0.0031690964423978668,0.06497958920945761,0.007529022164157767,-0.04792596695782877,0.16455584993850114,0.0618104927670599
0.011158926915468829,0.016292545513289028,0.052793372077648365,0.011188676867127425,-0.02159122950198725,0.1597820347880214,0.03650082656435922
-0.011098760253797788,0.01851085955182628,0.040863644204764786,0.01106520165674499,-0.04105382654597419,0.1353036884338282,0.022352784652938443
-0.015033319431617861,0.05352052167821343,0.042204829551976866,0.024103997792393465,-0.0035862315238086888,0.13647888254137364,-0.011315692126236622
0.013317149380587937,0.06855384110983136,0.06693860388102586,0.023421122487766257,-0.0033954851301197303,0.13302356810706775,-0.001615237228805628
0.017948548902648076,0.0618104927670599,0.04256463675563882,0.007654821618612395,0.0005723839949009499,0.1197064187264799,-0.019245856011420936
0.013377240954006052,0.03650082656435922,0.030145418839506548,-0.016924514116455652,-0.007725258291450474,0.11685519952068683,-0.006355407724852887
0.023910901872589208,0.022352784652938443,0.020694978293721654,-0.016578951266425446,-0.02474810316355953,0.11445139485532664,-0.0016578063592166837
0.0,-0.011315692126236622,-0.011315692126236622,-0.045789219496111117,-0.043791216833438035,0.09108731815552822,0.0
0.006573801037816363,-0.001615237228805628,-0.011575278808013215,-0.038620943237137446,-0.02143157381268515,0.07359783583195476,-0.00996004157920767
-0.007361117300052437,-0.019245856011420936,-0.01544115896775683,-0.04519474427495375,-0.028005374850501575,0.07351979315790928,0.0038046970436640664
-0.0007708009574148249,-0.006355407724852887,-0.0027719451358035425,-0.007418580389399094,-0.002829179568053478,0.0931233988237597,0.003583462589049264
-0.009757574906585716,-0.0016578063592166837,-0.008374249518120424,-0.013340047752601017,0.004587490771028014,0.10598862051488335,-0.00671644315890374
0.00970045489743094,0.0,-0.0005192407662959538,-0.0018705298936558873,0.029691789807403,0.125103766323782,-0.0005192407662959538
-0.011056817744798999,-0.00996004157920767,-0.027889388502804962,-0.01929209017606688,0.026993637167999254,0.1344092524160419,-0.017929346923597326
0.005529330986515693,0.0038046970436640664,-0.03820471103387894,-0.024083464671291292,0.022049216786201482,0.17287719125362053,-0.04200940807754297
0.0039268004082213094,0.003583462589049264,-0.03524928748566823,-0.04752158374725374,0.015813421623358748,0.17175956083408694,-0.0388327500747176
-0.008099768547369096,-0.00671644315890374,-0.028140636188803043,-0.05084622841981191,0.023885023019735562,0.16465926971153513,-0.021424193029899376
-0.000259586681776627,-0.0005192407662959538,-0.018100831759583377,-0.04500641593654283,0.031286262640560496,0.1474001679550729,-0.01758159099328736
0.002707920878072709,-0.017929346923597326,-0.03355743981405183,-0.06175388666964852,0.051333678964109376,0.1538127041335609,-0.015628092890454533
0.005308096531900943,-0.04200940807754297,-0.03871451218069051,-0.062316212854872266,0.07266850163022537,0.1483059158358454,0.0032948958968524846
-0.006373105339731677,-0.0388327500747176,-0.0506533955450114,-0.04990109723831239,0.0754867403663409,0.13325234382136958,-0.011820645470293866
-0.0019025661547612727,-0.021424193029899376,-0.030557486401243433,-0.06079203207907498,0.10817887712306101,0.13397408470342528,-0.009133293371344045
-0.01766969283907786,-0.01758159099328736,-0.03395428660357856,-0.06376744955027337,0.11108894798077544,0.1195223921487704,-0.016372695610291154
-0.021372140275873017,-0.015628092890454533,-0.009116317505526937,-0.061281959695236414,0.14415755384819676,0.11322379203581025,0.0065117753849277355
0.008484754534726418,0.0032948958968524846,0.012255822770346009,-0.05545498912198659,0.17866451291657567,0.11681580469629423,0.008960926873493603
0.011035451705086465,-0.011820645470293866,0.03418611482112211,-0.032779906369114625,0.18242567465546788,0.10270929797119385,0.04600676029141592
0.0019400358818507605,-0.009133293371344045,0.01645839479541875,-0.05211902820271916,0.1442026187469325,0.10699216111495831,0.02559168816676274
-0.01571619473624512,-0.016372695610291154,0.016230301865927423,-0.027690229316202214,0.14029932322452854,0.10272291108353312,0.0326029974762187
-0.002449151488566047,0.0065117753849277355,0.024225391217192624,-0.02681660761788595,0.1525897188797797,0.09817528625391202,0.01771361583226502
-0.006630786832419915,0.008960926873493603,0.010826350465735202,-0.007082437623711553,0.17096847819597188,0.15075291120958878,0.0018654235922414913
0.013722803804036267,0.04600676029141592,-0.00045165079129170864,0.009199255825005224,0.1576408600040288,0.18648219004431252,-0.0464584110827076
