log_returns_1,log_returns_5,log_returns_10,log_returns_25,log_returns_50,log_returns_100,target
-0.007583795329533762,0.020589012793374637,-0.0027290801980089036,-0.06344667368085481,-0.10284531113443292,-0.027933360266726798,-0.023318092991383644
0.01101049071943562,0.021186650228156332,0.0034873769869800996,-0.06609702084075966,-0.09913073357280751,-0.03201785075517487,-0.017699273241176164
0.0001890732836490378,-0.021967828712228,-0.019300458524957813,-0.08581659733117591,-0.11404473759909574,-0.07629085165363925,0.0026673701872703174
0.008420381773276631,-0.013252559835251452,-0.009601842153013181,-0.08245320259042349,-0.11396411332765212,-0.08739268538209681,0.0036507176822383317
0.00855286234654717,-0.011587774079097057,-0.014160045050531601,-0.09371454846353806,-0.1270953832416115,-0.150295100343578,-0.0025722709714345966
-0.006986157894752093,-0.023318092991383644,-0.10897185013225982,-0.10034140256677364,-0.1497290738087933,-0.18688755823680164,-0.08565375714087625
-0.03214398822094878,-0.017699273241176164,-0.10928568494051129,-0.08891899440964679,-0.15215894923947257,-0.16524119783678953,-0.09158641169933508
0.008904342160625555,0.0026673701872703174,-0.08727179469790805,-0.04755562104377892,-0.11282906493079117,-0.09248159165001439,-0.08993916488517831
0.010085167529431211,0.0036507176822383317,-0.08815516304575888,-0.06983542116414979,-0.13245217443068663,-0.09280713231288083,-0.0918058807279972
-0.0031774565657394687,-0.0025722709714345966,-0.09943938289665137,-0.08066790306745493,-0.1476802787832735,-0.1091223718464971,-0.0968671119252168
-0.0013673381445446278,-0.08565375714087625,-0.0962619263309119,-0.08782305768504742,-0.17566051977406674,-0.09291578837476634,-0.01060816919003567
-0.011777344792502314,-0.09158641169933508,-0.09498981267817855,-0.10769758428940109,-0.17520077245089805,-0.06861932592922233,-0.0034034009788434876
0.009887689655593621,-0.08993916488517831,-0.06852230797847729,-0.07296140939191047,-0.14619678999498856,-0.05384136764971939,0.021416856906701
0.0038621788757583157,-0.0918058807279972,-0.06918128971647668,-0.08407520198624682,-0.16831926372293537,-0.06324831473369626,0.022624591011520576
-0.08625894273518103,-0.0968671119252168,-0.07265303604379297,-0.08522311233040385,-0.18621150033639977,-0.08287293498545023,0.024214075881423706
-0.007299992703003557,-0.01060816919003567,0.024936163658030242,-0.012647955243238236,-0.11113474929488841,-0.011103435596334314,0.03554433284806611
-0.010130097978345496,-0.0034034009788434876,0.022002013871595248,-0.016169042402294546,-0.08729440790746931,-0.003803442893330811,0.025405414850438703
0.00802097381277469,0.021416856906701,0.023423026078960064,-0.006289752316065835,-0.054940035095041764,0.0012455568769768359,0.002006169172259278
-0.0011990523214613325,0.022624591011520576,0.01895452029058682,-0.011593778227995488,-0.055051522746851135,0.015664244192176074,-0.003670070720933641
0.0,0.024214075881423706,0.017312608512210306,-0.013362544619876033,-0.03630134506454849,0.018603257101909618,-0.006901467369213459
-9.522449181136669e-05,0.03554433284806611,0.01923861675552193,-0.008030635892667826,-0.0077849375322360794,-0.0004762131620068927,-0.01630571609254417
0.014690159907198972,0.025405414850438703,0.02377009150970799,-0.007935411400856452,-0.0076897130404247355,0.00960989986047579,-0.0016353233407307532
0.009228707917594276,0.002006169172259278,0.018299316747428105,-0.007157417732210601,-0.0007134408803827745,-0.00621272024853395,0.016293147575169056
0.0003904325484417926,-0.003670070720933641,-0.004304849129911347,-0.022871896806394666,-0.0044729461783362835,-0.010637304343533016,-0.0006347784089777801
0.011330256966642313,-0.006901467369213459,-0.00544259605222724,-0.018592882911462095,0.01591447696873038,0.008495881852090981,0.0014588713169862446
-0.010234142489438573,-0.01630571609254417,-0.027105464202201543,-0.039398637453578036,-0.022508361319382175,0.004730568604719913,-0.010799748109657399
-0.00870908577098063,-0.0016353233407307532,-0.03811318646166125,-0.033033712732047804,-0.02116719425797666,0.014946418690078787,-0.03647786312093044
0.0035524680244014323,0.016293147575169056,-0.006445270585692373,-0.028228140267919918,0.00022474014515409644,0.023573184501624125,-0.02273841816086137
-0.0028409640998378624,-0.0006347784089777801,-0.011223841548836516,-0.031510910737228615,0.004599421543385314,0.006344266342235472,-0.010589063139858728
0.0019260082433114475,0.0014588713169862446,-0.0056686089173973485,-0.03338083477807337,-0.010026325280529446,-0.02580409160378672,-0.007127480234383524
0.0044362502623747965,-0.010799748109657399,-0.021278402808724405,-0.04938767124201966,0.1101277630613997,-0.018458117767669893,-0.010478654699067013
0.00921938514491907,-0.03647786312093044,-0.03653573293315908,-0.06323995482982575,0.10119697246305644,-0.010826886616585332,-5.786981222856923e-05
-0.013375457959745343,-0.02273841816086137,-0.04600592597019506,-0.0652734438870123,0.10468767666677134,-0.006136802993266441,-0.023267507809333655
-0.0007473143738740095,-0.010589063139858728,-0.029913520109604616,-0.06261675326653685,0.10604195305030004,-0.0124215862049881,-0.01932445696974589
-0.010332611183331985,-0.007127480234383524,-0.03213402444907257,-0.06701237571581861,0.12615211598620274,-0.014211335122788575,-0.025006544214688994
-0.021241864748898266,-0.010478654699067013,-0.016469504538532305,-0.08783746208901931,0.1548329672153644,-0.02778302173918017,-0.005990849839465238
0.022958830104988174,-5.786981222856923e-05,0.004772360210365928,-0.06750318816149702,0.17728723744412528,-0.0451780083158872,0.004830230022594451
-0.0012261029387427144,-0.023267507809333655,-0.0027183163187775063,-0.07323538060307797,0.16003120169104107,-0.05534365798488022,0.020549191490556194
0.0027142685316011673,-0.01932445696974589,-0.007977984536624627,-0.08424406173668848,0.1363727119083646,-0.048554258360808664,0.011346472433121276
-0.013683785648015447,-0.025006544214688994,-0.006022806624851306,-0.10098838800599583,0.13976603443839752,-0.03162908497518231,0.018983737589837648
-0.010821079862059813,-0.005990849839465238,-0.0018145185523094664,-0.09848679405165021,0.14151188655577557,-0.017149051360683044,0.004176331287155825
-0.00025080789211679794,0.004830230022594451,0.0051373435418420954,-0.07112536550517479,0.1574219518400583,0.03558676323827486,0.00030711351924741316
0.0027169479008451484,0.020549191490556194,0.0014846381271062135,-0.04865028277897592,0.13370503555720914,0.046963709878969466,-0.01906455336345009
-0.0029678187133418805,0.011346472433121276,-0.0009626122186463134,-0.04345774451885561,0.1456837616968826,0.053993284978005394,-0.012309084651767636
0.005331908727208167,0.018983737589837648,-0.002705681645987057,-0.022938800444672443,0.10851689780696791,0.07590540788349338,-0.021689419235824705
0.0,0.004176331287155825,-0.02211841859382986,0.000245698360431742,0.10581347506428639,0.12740786344761415,-0.026294749880985648
0.015468153575844927,0.00030711351924741316,-0.03153445191926126,0.000245698360431742,0.047097520359525816,0.1116165823135923,-0.03184156543850872
-0.006485771156589861,-0.01906455336345009,-0.03981670940737349,0.006443976851827807,0.08057475480278423,0.10996033196805026,-0.020752156043923414
0.004669446443374444,-0.012309084651767636,-0.04404970559005359,0.018398950628058405,0.04357618910948767,0.09969380520760338,-0.03174062093828604
-0.009475497575473637,-0.021689419235824705,-0.053862088856583765,0.03450735988019237,0.06252322625630552,0.100125841009932,-0.03217266962075902
-0.0038692177679083397,-0.026294749880985648,-0.07554428883764279,0.01689027613419588,0.0749119508677062,0.12121828465470397,-0.04924953895665704
-0.0039035133068527315,-0.03184156543850872,-0.07258266189111053,0.011866518474071124,0.06711288281763271,0.13507991859849675,-0.04074109645260172
0.0002696975550925747,-0.020752156043923414,-0.05145251092085051,0.028452880413074016,0.03775388594545663,0.1164999062730805,-0.030700354876927054
-0.004710888140682647,-0.03174062093828604,-0.06395699254829641,0.03611033228061386,0.026571427945555216,0.1216172774206993,-0.032216371610010355
-0.014080828220634646,-0.03217266962075902,-0.0732761621453199,0.02335450949754406,-0.02319971710196647,0.14719003372931416,-0.04110349252456077
-0.009416033325431346,-0.04924953895665704,-0.07037752561835493,0.1595154343034192,-0.037158484428008336,0.16372329517417533,-0.021127986661697906
