log_returns_1,log_returns_5,log_returns_10,log_returns_25,log_returns_50,log_returns_100,target
-0.006954261651215354,0.01431916609192454,0.026614026903862154,0.024605810802200194,-0.055650126230780764,-0.10788184934055495,0.0122948608119376
0.012464432025219234,0.020442210886230237,0.01627573108452569,0.01998012502245618,-0.061851326381681795,-0.06768694008488264,-0.004166479801704414
0.005943001984338557,0.01809001800034933,-0.030160641128998605,-0.0112392304205625,-0.07642472228172162,-0.08988578278428677,-0.048250659129347805
-0.004825995445410772,0.005999925692994235,-0.03966151022522879,-0.03131573776843765,-0.07755375448397372,-0.10052698562793357,-0.0456614359182229
0.0076919891789926035,0.013399451970556406,-0.02458098052952771,-0.04636497447115332,-0.060002664374311676,-0.1422210058174157,-0.03798043250008401
-0.0008312168569096712,0.0122948608119376,-0.019389123435841153,-0.051526548674655566,-0.08322508018459994,-0.1493768881910951,-0.031683984247778685
0.010112239139338399,-0.004166479801704414,-0.03507152090218937,-0.03900268277967808,-0.08984606297192377,-0.148438484453757,-0.030905041100484906
-0.006147090323016404,-0.048250659129347805,-0.036608195339131434,-0.046524371177865696,-0.08321857378075467,-0.11626356500799118,0.011642463790216528
0.002573530832151353,-0.0456614359182229,-0.007853322572350456,-0.060705151471523756,-0.09908131621248285,-0.10744871197000719,0.03780811334587255
0.006587398020373894,-0.03798043250008401,-0.0074630649980826766,-0.058401099713845515,-0.0913433929635461,-0.12686583398403456,0.03051736750200143
-0.017292557470551723,-0.031683984247778685,-0.014050463018456643,-0.068595618389177,-0.10054912077786861,-0.12422128012289754,0.017633521229322102
-0.03397194018830513,-0.030905041100484906,-0.0033457280280372995,-0.05855657243099496,-0.07582233176042345,-0.08760197967463393,0.027559313072447668
-0.0035578671118915344,0.011642463790216528,0.04293149765174794,-0.036858368425700644,-0.02517506721359194,-0.05707936825883774,0.031289033861531486
0.010254534250290263,0.03780811334587255,0.04851030978364071,-0.009193464858383916,-0.02674895911858295,-0.04905992408474467,0.010702196437768121
0.012883846272679387,0.03051736750200143,0.036786402507476314,-0.009676722215724323,-0.0540672212702757,-0.06255726620310721,0.006269035005475131
-0.016513614323257923,0.017633521229322102,0.02967576814611654,-0.035155193408804165,-0.08175413619165897,-0.0970907550518347,0.012042246916794612
0.008575564702396324,0.027559313072447668,0.03460943503841533,-0.03040988201055742,-0.05507783277619918,-0.08057714072857666,0.007050121965967674
0.022607782443764678,0.031289033861531486,0.007278946918219769,-0.030146261289340615,-0.04909856086491486,-0.09748521900990723,-0.024010086943311738
0.002963788406419053,0.010702196437768121,-0.029462340889081378,-0.04321718670988441,-0.062481460155160505,-0.08232555750552373,-0.040164537326849575
0.0,0.006269035005475131,-0.052301361443626904,-0.04511616692315392,-0.05015982455975692,-0.09419178204655156,-0.05857039644910197
-0.006587822480132412,0.012042246916794612,-0.049770946468136436,-0.046568459379603834,-0.03807829743006868,-0.12745931269423189,-0.06181319338493112
